15.24.0-5.a.1.2|15|[[10, 1, 13, 3], [13, 1, 11, 3]]
20.24.0-5.a.1.1|20|[[3, 19, 17, 10], [14, 5, 9, 17], [17, 12, 7, 5]]
20.24.0-5.a.1.2|20|[[10, 17, 7, 3], [14, 15, 9, 7], [15, 3, 2, 5]]
20.24.0-5.a.1.3|20|[[1, 15, 10, 1], [5, 2, 1, 1], [7, 6, 7, 13]]
20.24.0-5.a.1.4|20|[[4, 1, 17, 10], [14, 15, 5, 9], [18, 9, 17, 15]]
15.24.0-5.a.2.1|15|[[7, 1, 6, 7], [9, 13, 10, 12]]
15.24.0-5.a.2.2|15|[[8, 11, 4, 5], [8, 14, 9, 8]]
20.24.0-5.a.2.1|20|[[10, 19, 7, 17], [13, 4, 9, 9], [13, 15, 9, 6]]
20.24.0-5.a.2.2|20|[[12, 15, 11, 19], [14, 17, 5, 18], [19, 19, 6, 9]]
20.24.0-5.a.2.3|20|[[3, 19, 14, 19], [11, 0, 4, 9], [14, 19, 15, 17]]
20.24.0-5.a.2.4|20|[[9, 5, 6, 1], [13, 17, 3, 18], [13, 19, 8, 17]]
15.120.0-5.a.1.1|15|[[6, 8, 5, 4], [13, 1, 5, 4]]
15.120.0-5.a.1.2|15|[[7, 14, 0, 11], [12, 2, 10, 4]]
20.120.0-5.a.1.1|20|[[16, 9, 15, 14], [16, 11, 15, 3], [19, 17, 15, 8]]
20.120.0-5.a.1.2|20|[[1, 1, 15, 8], [4, 15, 15, 14], [19, 12, 10, 13]]
20.120.0-5.a.1.3|20|[[9, 14, 5, 17], [16, 1, 5, 3], [19, 1, 5, 16]]
20.120.0-5.a.1.4|20|[[9, 5, 0, 9], [9, 7, 5, 18], [16, 13, 15, 17]]
12.12.1-6.a.1.1|12|[[1, 9, 9, 4], [1, 11, 7, 10], [7, 6, 6, 11]]
12.12.1-6.a.1.2|12|[[3, 11, 7, 0], [5, 11, 1, 8], [6, 7, 7, 3]]
12.12.1-6.a.1.3|12|[[1, 7, 11, 10], [9, 5, 11, 6], [10, 3, 3, 5]]
12.12.1-6.a.1.4|12|[[2, 7, 7, 7], [3, 8, 2, 3], [4, 7, 7, 11]]
12.16.0-6.a.1.1|12|[[2, 5, 3, 7], [8, 5, 9, 5], [11, 9, 3, 10]]
12.16.0-6.a.1.2|12|[[1, 11, 9, 8], [10, 5, 3, 7], [11, 7, 3, 8]]
12.16.0-6.a.1.3|12|[[7, 4, 6, 11], [8, 3, 9, 7], [11, 9, 9, 4]]
12.16.0-6.a.1.4|12|[[1, 11, 3, 8], [10, 5, 9, 7], [11, 9, 3, 2]]
12.16.0-6.b.1.1|12|[[1, 2, 6, 1], [8, 7, 3, 4], [8, 9, 9, 11]]
12.16.0-6.b.1.2|12|[[2, 3, 9, 5], [5, 5, 9, 8], [7, 10, 3, 11]]
12.24.0-6.a.1.1|12|[[5, 0, 6, 1], [5, 1, 0, 1], [7, 7, 6, 11], [11, 0, 6, 11]]
12.24.0-6.a.1.2|12|[[5, 2, 6, 5], [7, 3, 6, 7], [7, 8, 0, 11], [11, 8, 0, 5]]
12.24.0-6.a.1.3|12|[[1, 5, 0, 1], [7, 8, 6, 11], [11, 3, 0, 5], [11, 9, 0, 1]]
12.24.0-6.a.1.4|12|[[1, 5, 0, 5], [5, 8, 0, 1], [7, 4, 6, 7], [11, 1, 0, 1]]
12.24.0-6.a.1.5|12|[[5, 1, 0, 1], [7, 7, 6, 11], [7, 10, 6, 5], [11, 3, 6, 5]]
12.24.0-6.a.1.6|12|[[7, 6, 6, 11], [11, 4, 0, 5], [11, 5, 0, 11], [11, 8, 0, 7]]
12.24.0-6.a.1.7|12|[[1, 7, 6, 1], [1, 8, 0, 7], [5, 7, 0, 11], [11, 0, 0, 7]]
12.24.0-6.a.1.8|12|[[1, 5, 0, 1], [7, 6, 6, 1], [11, 2, 6, 1], [11, 8, 6, 11]]
12.24.0-6.a.1.9|12|[[5, 10, 0, 1], [7, 6, 0, 5], [7, 8, 6, 5], [11, 1, 0, 5]]
12.24.0-6.a.1.10|12|[[5, 1, 6, 7], [5, 6, 6, 11], [5, 7, 0, 1], [7, 4, 0, 11]]
12.24.0-6.a.1.11|12|[[1, 4, 0, 11], [5, 4, 6, 11], [5, 5, 6, 1], [11, 6, 6, 11]]
12.24.0-6.a.1.12|12|[[7, 0, 0, 11], [7, 5, 0, 5], [11, 3, 6, 11], [11, 8, 0, 1]]
12.24.1-6.a.1.1|12|[[3, 5, 7, 6], [5, 1, 5, 8]]
12.24.1-6.a.1.2|12|[[4, 11, 1, 1], [7, 7, 5, 10]]
12.24.1-6.b.1.1|12|[[1, 6, 0, 7], [3, 4, 10, 3], [9, 11, 1, 0]]
12.24.1-6.b.1.2|12|[[1, 0, 0, 7], [6, 11, 5, 3], [7, 3, 9, 8]]
12.24.1-6.b.1.3|12|[[6, 1, 1, 3], [6, 7, 5, 3], [9, 1, 5, 6]]
12.36.1-6.a.1.1|12|[[1, 4, 2, 1], [3, 4, 10, 9], [5, 4, 4, 1], [5, 10, 10, 1], [11, 2, 10, 5]]
12.36.1-6.a.1.2|12|[[3, 2, 2, 9], [5, 0, 6, 11], [5, 4, 10, 1], [7, 0, 6, 5], [11, 10, 2, 5]]
12.36.1-6.a.1.3|12|[[1, 6, 0, 1], [1, 8, 8, 11], [7, 0, 0, 5], [7, 6, 6, 5], [11, 10, 4, 7]]
12.36.1-6.a.1.4|12|[[5, 2, 4, 11], [5, 6, 0, 5], [9, 8, 10, 3], [11, 0, 0, 7], [11, 8, 2, 1]]
12.36.1-6.a.1.5|12|[[3, 4, 2, 3], [3, 10, 4, 3], [7, 2, 4, 1], [7, 4, 2, 1], [7, 8, 10, 7]]
12.36.1-6.a.1.6|12|[[1, 6, 6, 7], [3, 2, 2, 3], [5, 4, 4, 1], [9, 8, 2, 9], [11, 0, 6, 11]]
12.36.1-6.a.1.7|12|[[1, 2, 8, 11], [1, 6, 6, 7], [5, 2, 10, 5], [9, 10, 4, 3], [11, 8, 10, 11]]
12.36.1-6.a.1.8|12|[[1, 4, 10, 11], [3, 2, 8, 3], [3, 4, 2, 3], [3, 8, 10, 9], [5, 2, 8, 7]]
12.48.0-6.a.1.1|12|[[1, 8, 6, 7], [1, 10, 6, 5], [5, 0, 6, 7], [5, 8, 6, 1], [5, 10, 6, 1]]
12.48.0-6.a.1.2|12|[[1, 10, 0, 1], [7, 2, 6, 11], [11, 0, 6, 5], [11, 10, 0, 1], [11, 10, 6, 1]]
12.48.0-6.a.1.3|12|[[1, 2, 0, 11], [1, 6, 0, 5], [5, 2, 6, 7], [7, 0, 0, 1], [11, 8, 6, 7]]
12.48.0-6.a.1.4|12|[[5, 10, 6, 1], [7, 2, 0, 7], [7, 4, 0, 11], [7, 6, 6, 1], [7, 10, 0, 11]]
12.48.0-6.a.1.5|12|[[1, 4, 0, 5], [5, 4, 0, 11], [11, 0, 6, 7], [11, 2, 0, 7], [11, 6, 0, 1]]
12.48.0-6.a.1.6|12|[[5, 6, 0, 5], [7, 2, 0, 5], [7, 4, 0, 11], [7, 10, 6, 5], [11, 8, 6, 7]]
12.48.0-6.a.1.7|12|[[1, 2, 6, 1], [5, 2, 0, 11], [7, 8, 0, 5], [11, 0, 0, 7], [11, 10, 0, 5]]
12.48.0-6.a.1.8|12|[[5, 8, 0, 7], [7, 0, 0, 1], [7, 10, 0, 5], [7, 10, 6, 5], [11, 2, 0, 5]]
12.48.0-6.a.1.9|12|[[1, 4, 6, 5], [7, 4, 6, 1], [7, 10, 0, 5], [11, 6, 0, 7], [11, 10, 0, 5]]
12.48.0-6.a.1.10|12|[[1, 6, 0, 5], [5, 0, 0, 11], [7, 2, 6, 5], [7, 10, 0, 7], [11, 4, 0, 7]]
12.48.0-6.b.1.1|12|[[5, 8, 0, 11], [5, 9, 6, 1], [5, 10, 6, 11]]
12.48.0-6.b.1.2|12|[[1, 11, 6, 5], [11, 0, 6, 11], [11, 8, 0, 5]]
12.48.0-6.b.1.3|12|[[5, 6, 6, 11], [5, 11, 0, 7], [7, 2, 0, 1]]
12.48.0-6.b.1.4|12|[[1, 0, 6, 1], [1, 3, 6, 5], [11, 8, 0, 5]]
12.48.0-6.b.1.5|12|[[1, 7, 0, 11], [5, 0, 0, 11], [7, 4, 6, 1]]
12.48.0-6.b.1.6|12|[[7, 3, 0, 5], [11, 1, 6, 7], [11, 11, 6, 1]]
12.48.0-6.c.1.1|12|[[8, 5, 9, 4], [11, 11, 3, 8]]
12.48.0-6.c.1.2|12|[[5, 5, 9, 8], [5, 10, 3, 7]]
12.48.1-6.a.1.1|12|[[1, 9, 3, 4], [5, 3, 3, 8], [11, 6, 6, 7]]
12.48.1-6.a.1.2|12|[[8, 3, 3, 5], [10, 3, 9, 7], [11, 9, 9, 10]]
12.48.1-6.a.1.3|12|[[1, 6, 6, 11], [1, 9, 9, 2], [11, 0, 6, 5]]
12.48.1-6.b.1.1|12|[[1, 0, 3, 11], [5, 9, 3, 2]]
12.72.0-6.a.1.1|12|[[5, 3, 0, 11], [5, 3, 6, 1], [5, 6, 0, 11], [7, 9, 0, 11]]
12.72.0-6.a.1.2|12|[[1, 3, 0, 5], [1, 9, 0, 1], [5, 0, 0, 7], [7, 6, 6, 5]]
12.72.0-6.a.1.3|12|[[1, 0, 0, 7], [7, 3, 0, 11], [7, 9, 0, 7], [11, 0, 6, 11]]
12.72.0-6.a.1.4|12|[[1, 9, 0, 11], [7, 6, 6, 11], [11, 3, 6, 5], [11, 6, 0, 1]]
12.72.0-6.a.1.5|12|[[1, 6, 6, 7], [7, 6, 0, 11], [7, 9, 0, 1], [11, 6, 6, 7]]
12.72.0-6.a.1.6|12|[[1, 6, 0, 7], [7, 3, 6, 1], [7, 6, 0, 5], [11, 6, 6, 1]]
12.72.1-6.a.1.1|12|[[1, 0, 6, 1], [1, 0, 6, 7], [1, 8, 4, 1], [7, 6, 6, 7]]
12.72.1-6.a.1.2|12|[[1, 0, 6, 1], [1, 6, 0, 1], [1, 6, 6, 7], [7, 8, 10, 7]]
12.72.1-6.a.1.3|12|[[1, 0, 0, 7], [1, 2, 10, 1], [1, 6, 6, 1], [7, 0, 6, 1]]
12.72.1-6.a.1.4|12|[[1, 0, 0, 7], [1, 2, 4, 1], [1, 6, 6, 7], [7, 0, 6, 7]]
12.72.1-6.b.1.1|12|[[3, 8, 4, 9], [5, 6, 0, 1], [5, 6, 6, 1], [7, 6, 6, 1], [9, 10, 4, 9]]
12.72.1-6.b.1.2|12|[[3, 4, 4, 3], [5, 0, 0, 1], [5, 6, 0, 1], [9, 4, 8, 3], [9, 8, 10, 3]]
12.72.1-6.b.1.3|12|[[3, 2, 4, 9], [9, 4, 8, 9], [9, 10, 2, 3], [9, 10, 2, 9], [11, 0, 0, 7]]
12.72.1-6.b.1.4|12|[[3, 2, 2, 3], [3, 8, 2, 9], [7, 0, 6, 11], [7, 6, 6, 11], [9, 2, 10, 9]]
12.72.1-6.b.1.5|12|[[3, 8, 2, 9], [5, 6, 0, 1], [7, 0, 6, 7], [7, 6, 0, 7], [11, 6, 6, 1]]
12.72.1-6.b.1.6|12|[[1, 6, 6, 7], [3, 10, 8, 3], [7, 0, 6, 5], [7, 6, 0, 1], [9, 10, 2, 3]]
12.144.1-6.a.1.1|12|[[1, 0, 6, 1], [1, 6, 0, 1], [5, 0, 0, 1], [5, 0, 0, 5], [7, 0, 0, 1]]
12.144.1-6.a.1.2|12|[[1, 0, 0, 5], [1, 0, 6, 1], [1, 6, 0, 1], [7, 6, 6, 7], [11, 0, 0, 1]]
12.144.1-6.a.1.3|12|[[1, 6, 0, 1], [7, 6, 0, 7], [11, 0, 0, 1], [11, 6, 6, 7], [11, 6, 6, 11]]
12.144.1-6.a.1.4|12|[[1, 6, 0, 1], [7, 0, 0, 1], [7, 6, 0, 7], [11, 6, 6, 7], [11, 6, 6, 11]]
12.144.1-6.a.1.5|12|[[5, 0, 0, 1], [5, 0, 0, 5], [7, 0, 6, 7], [7, 6, 0, 1], [7, 6, 0, 7]]
12.144.1-6.a.1.6|12|[[1, 0, 6, 1], [1, 6, 0, 1], [5, 0, 0, 5], [11, 0, 0, 1], [11, 6, 6, 7]]
12.144.1-6.a.1.7|12|[[1, 0, 0, 7], [1, 0, 6, 5], [5, 0, 0, 5], [7, 0, 6, 7], [7, 6, 0, 7]]
12.144.1-6.b.1.1|12|[[1, 0, 6, 1], [1, 9, 6, 11], [11, 3, 0, 1]]
12.144.1-6.b.1.2|12|[[5, 3, 6, 1], [7, 0, 0, 1], [11, 0, 6, 5]]
12.144.1-6.b.1.3|12|[[1, 9, 6, 5], [5, 9, 0, 7], [11, 0, 0, 5]]
14.16.0-7.a.1.1|14|[[1, 9, 2, 1], [6, 5, 3, 8]]
14.16.0-7.a.1.2|14|[[7, 9, 11, 12], [13, 4, 7, 3]]
14.48.0-7.a.1.1|14|[[11, 9, 8, 5], [12, 1, 1, 12]]
14.48.0-7.a.1.2|14|[[5, 10, 9, 13], [12, 1, 9, 4]]
14.48.0-7.a.2.1|14|[[6, 3, 7, 2], [13, 11, 5, 12]]
14.48.0-7.a.2.2|14|[[1, 3, 9, 2], [7, 10, 13, 11]]
14.48.0-7.b.1.1|14|[[3, 13, 12, 11], [7, 12, 9, 3]]
14.48.0-7.b.1.2|14|[[2, 9, 13, 5], [7, 3, 4, 13]]
14.112.1-7.a.1.1|14|[[5, 7, 0, 5], [12, 7, 7, 4]]
14.112.1-7.b.1.1|14|[[0, 3, 5, 7], [10, 7, 7, 6]]
14.336.3-7.a.1.1|14|[[0, 3, 13, 7], [0, 11, 1, 0]]
14.336.3-7.b.1.1|14|[[3, 0, 7, 1], [6, 7, 7, 6]]
14.336.3-7.b.1.2|14|[[3, 7, 7, 8], [5, 0, 7, 13]]
16.24.0-8.g.1.1|16|[[3, 0, 2, 7], [5, 11, 8, 11], [7, 9, 12, 13]]
16.24.0-8.g.1.2|16|[[5, 1, 2, 9], [11, 0, 8, 11], [13, 3, 8, 3]]
16.24.0-8.h.1.1|16|[[1, 7, 8, 13], [7, 4, 8, 15], [7, 15, 10, 15]]
16.24.0-8.h.1.2|16|[[1, 10, 2, 11], [7, 15, 12, 15], [13, 5, 6, 5]]
16.24.0-8.i.1.1|16|[[1, 15, 2, 11], [9, 10, 0, 7], [15, 12, 4, 7]]
16.24.0-8.i.1.2|16|[[1, 5, 6, 11], [3, 8, 4, 13], [7, 12, 12, 7]]
16.24.0-8.i.1.3|16|[[1, 5, 10, 5], [3, 1, 10, 5], [9, 13, 6, 11]]
16.24.0-8.i.1.4|16|[[3, 10, 0, 5], [5, 15, 6, 9], [13, 0, 4, 5]]
16.24.0-8.n.1.1|16|[[1, 4, 0, 11], [7, 4, 8, 3], [9, 11, 8, 11], [11, 6, 8, 11], [13, 2, 0, 13]]
16.24.0-8.n.1.2|16|[[3, 15, 8, 1], [11, 0, 8, 9], [11, 15, 0, 15], [13, 0, 8, 1], [13, 4, 8, 5]]
16.24.0-8.n.1.3|16|[[3, 9, 0, 15], [5, 12, 0, 15], [5, 15, 0, 7], [13, 0, 0, 13], [15, 9, 8, 13]]
16.24.0-8.n.1.4|16|[[1, 9, 0, 15], [1, 15, 8, 3], [11, 4, 0, 11], [11, 9, 8, 7], [15, 9, 8, 9]]
16.24.0-8.n.1.5|16|[[5, 15, 8, 11], [7, 5, 0, 15], [9, 0, 8, 15], [11, 1, 0, 13], [13, 9, 0, 1]]
16.24.0-8.n.1.6|16|[[3, 1, 0, 9], [3, 12, 8, 15], [3, 13, 8, 11], [11, 9, 0, 7], [15, 6, 0, 3]]
16.24.0-8.n.1.7|16|[[5, 11, 0, 11], [9, 15, 0, 5], [11, 7, 0, 3], [11, 15, 8, 5], [13, 7, 8, 7]]
16.24.0-8.n.1.8|16|[[1, 1, 0, 1], [1, 4, 0, 5], [3, 6, 8, 3], [7, 7, 8, 7], [15, 0, 0, 5]]
16.24.0-8.o.1.1|16|[[7, 3, 4, 7], [9, 3, 4, 13], [11, 3, 12, 7], [11, 15, 4, 13]]
16.24.0-8.o.1.2|16|[[3, 12, 0, 5], [5, 11, 12, 5], [7, 0, 0, 5], [15, 6, 0, 15]]
16.24.0-8.o.1.3|16|[[1, 12, 0, 15], [5, 1, 4, 7], [7, 7, 4, 9], [7, 12, 8, 15]]
16.24.0-8.o.1.4|16|[[3, 8, 8, 1], [3, 12, 8, 3], [11, 7, 4, 9], [11, 11, 4, 15]]
16.24.1-8.b.1.1|16|[[3, 2, 4, 5], [5, 3, 2, 9], [9, 12, 8, 13], [15, 10, 12, 13]]
16.24.1-8.b.1.2|16|[[5, 13, 6, 1], [9, 3, 6, 7], [13, 9, 10, 7], [15, 1, 10, 1]]
16.24.1-8.b.1.3|16|[[3, 15, 10, 15], [9, 12, 0, 5], [13, 9, 2, 15], [15, 13, 6, 11]]
16.24.1-8.b.1.4|16|[[5, 10, 12, 11], [7, 1, 14, 3], [9, 0, 0, 13], [13, 4, 8, 3]]
16.24.1-8.c.1.1|16|[[7, 3, 2, 13], [7, 12, 12, 11], [11, 10, 10, 13], [13, 7, 6, 7]]
16.24.1-8.c.1.2|16|[[1, 7, 8, 15], [3, 3, 14, 1], [5, 6, 8, 9], [13, 5, 6, 15]]
16.24.1-8.c.1.3|16|[[1, 5, 14, 3], [5, 11, 8, 11], [9, 1, 0, 11], [13, 0, 12, 9]]
16.24.1-8.c.1.4|16|[[3, 10, 4, 3], [5, 3, 0, 11], [7, 2, 2, 9], [7, 4, 4, 11]]
16.24.1-8.c.1.5|16|[[3, 2, 14, 1], [5, 10, 6, 11], [11, 11, 2, 1], [13, 10, 4, 13]]
16.24.1-8.c.1.6|16|[[1, 4, 4, 13], [5, 5, 12, 15], [13, 9, 14, 7], [13, 15, 14, 7]]
16.24.1-8.c.1.7|16|[[3, 13, 14, 9], [5, 8, 12, 9], [7, 8, 2, 1], [9, 9, 12, 3]]
16.24.1-8.c.1.8|16|[[3, 14, 12, 3], [7, 3, 0, 13], [7, 9, 14, 5], [13, 9, 10, 15]]
16.48.0-8.a.1.1|16|[[7, 0, 12, 15], [7, 4, 2, 9], [13, 6, 12, 1], [15, 10, 4, 3]]
16.48.0-8.a.1.2|16|[[1, 2, 8, 5], [3, 12, 8, 3], [7, 8, 14, 1], [13, 0, 14, 11]]
16.48.0-8.f.1.1|16|[[1, 0, 12, 13], [7, 6, 2, 13], [9, 12, 14, 7], [15, 12, 2, 9]]
16.48.0-8.f.1.2|16|[[3, 6, 10, 9], [3, 8, 4, 7], [3, 14, 12, 7], [7, 8, 14, 5]]
16.48.0-8.f.1.3|16|[[1, 10, 0, 9], [1, 12, 2, 3], [5, 6, 14, 15], [7, 12, 12, 3]]
16.48.0-8.f.1.4|16|[[3, 8, 12, 7], [7, 10, 8, 15], [9, 14, 10, 15], [15, 10, 6, 1]]
16.48.0-8.i.1.1|16|[[1, 8, 0, 7], [3, 2, 8, 1], [7, 14, 8, 7], [11, 12, 0, 11], [13, 4, 8, 3]]
16.48.0-8.i.1.2|16|[[1, 6, 0, 13], [1, 12, 8, 11], [5, 10, 0, 9], [9, 4, 0, 13], [15, 10, 8, 11]]
16.48.0-8.i.1.3|16|[[1, 4, 0, 5], [1, 8, 8, 7], [3, 0, 8, 5], [3, 2, 0, 15], [5, 14, 8, 1]]
16.48.0-8.i.1.4|16|[[3, 12, 0, 13], [7, 6, 8, 15], [7, 10, 0, 9], [11, 0, 0, 7], [13, 8, 0, 13]]
16.48.0-8.i.1.5|16|[[3, 4, 8, 1], [3, 8, 0, 15], [7, 14, 8, 11], [11, 12, 8, 11], [13, 12, 0, 7]]
16.48.0-8.i.1.6|16|[[3, 12, 0, 7], [7, 10, 0, 15], [9, 10, 8, 5], [11, 4, 8, 13], [15, 2, 0, 11]]
16.48.0-8.i.1.7|16|[[1, 4, 0, 11], [1, 4, 0, 15], [3, 4, 8, 13], [7, 2, 0, 1], [13, 4, 0, 9]]
16.48.0-8.i.1.8|16|[[1, 6, 0, 11], [5, 6, 0, 13], [5, 14, 8, 1], [7, 12, 0, 5], [9, 4, 0, 7]]
16.48.0-8.j.1.1|16|[[1, 0, 0, 3], [3, 3, 12, 9], [9, 3, 12, 1]]
16.48.0-8.j.1.2|16|[[3, 9, 4, 11], [7, 8, 8, 15], [9, 13, 4, 3]]
16.48.0-8.k.1.1|16|[[3, 2, 8, 1], [3, 9, 8, 15], [5, 8, 0, 15], [13, 5, 8, 11]]
16.48.0-8.k.1.2|16|[[1, 8, 0, 11], [9, 7, 8, 13], [13, 4, 0, 5], [15, 0, 8, 15]]
16.48.0-8.k.1.3|16|[[3, 8, 8, 1], [7, 14, 8, 15], [11, 15, 8, 13], [11, 15, 8, 15]]
16.48.0-8.k.1.4|16|[[3, 5, 0, 15], [5, 11, 8, 1], [9, 8, 8, 11], [13, 8, 0, 7]]
16.48.0-8.q.1.1|16|[[1, 7, 0, 15], [3, 14, 0, 11], [5, 15, 8, 15], [7, 0, 8, 11], [15, 12, 8, 7]]
16.48.0-8.q.1.2|16|[[5, 10, 8, 13], [7, 4, 0, 11], [9, 5, 0, 3], [11, 0, 0, 15], [15, 0, 8, 7]]
16.48.0-8.q.1.3|16|[[1, 7, 0, 7], [5, 0, 0, 13], [9, 13, 8, 3], [11, 6, 8, 3], [11, 10, 0, 15]]
16.48.0-8.q.1.4|16|[[7, 0, 8, 7], [9, 3, 0, 15], [9, 13, 8, 3], [11, 9, 0, 1], [15, 9, 8, 13]]
16.48.0-8.q.1.5|16|[[7, 1, 0, 5], [9, 7, 8, 3], [11, 5, 0, 13], [11, 13, 8, 1], [11, 14, 0, 3]]
16.48.0-8.r.1.1|16|[[3, 11, 0, 7], [5, 4, 8, 13], [13, 9, 8, 1], [15, 15, 8, 5]]
16.48.0-8.r.1.2|16|[[9, 11, 0, 3], [9, 15, 8, 13], [11, 15, 0, 15], [13, 1, 8, 9]]
16.48.0-8.r.1.3|16|[[7, 0, 8, 9], [7, 13, 8, 5], [13, 11, 0, 9], [13, 15, 0, 7]]
16.48.0-8.r.1.4|16|[[1, 14, 8, 15], [3, 3, 8, 1], [9, 15, 0, 5], [13, 12, 0, 11]]
16.48.0-8.s.1.1|16|[[7, 0, 14, 9], [7, 14, 14, 13], [15, 15, 8, 13]]
16.48.0-8.s.1.2|16|[[1, 1, 0, 11], [7, 6, 0, 15], [7, 7, 14, 1]]
16.48.0-8.s.1.3|16|[[3, 0, 14, 13], [5, 15, 2, 7], [7, 11, 6, 9]]
